Producto;ProdNombre;Division;Estilo ID;Categoria;Grupo;Marca;UltFecha_EC;SaldoUND_EC;UltFecha_DS;SaldoUND_DS
C149011;FALDA P/NIÑA INF JEANS  MINI;ROPA;GY-BS-FLDMINI-INF02;INFANTIL NIÑA;FALDA P/NIÑA JEANS INF 2-8;GAYLA;46022;42;;0
C145095;BOXER P/NIÑO JUV P/C ALGODÓN ;INTERIOR DETALLE;NR-12896-BL;DI JUVENIL NIÑO;BOXER P/NIÑO JUV P/CORTA ALGODON;NESER;45745;36;;0
C151517;BOXER P/DAMA ALGODÓN;INTERIOR DETALLE;49261-YV8838-1;DI DAMA;BOXER P/DAMA ALGODON;AOSI ROSE;45785;1;;0
C154112;BOXER P/HOMBRE P/CORTA MICROFIBRA ;INTERIOR DETALLE;WWF-12927/6-50;DI CABALLERO;BOXER P/HOMBRE P/CORTA MICROFIBRA;WEAR WOLF;45806;12;;0
C163452;BOLSA D/REGALO UNISEX T-S;CELEBRACIONES;10732B-321-56 S;EMPAQUES DE REGALO;BOLSA DE REGALO UNISEX T-S;YIWU LYFHON;45854;276;;0
C163942;MOCHILA P/DAMA MODA;ACCESORIOS;11293-45-31;ACCESORIOS PERSONALES;MOCHILA P/DAMA MODA;YIWU LYFHON;45854;9;;0
C066291;SHAMPOO TIO NACHO 415ML ANT-DAÑO JALEA+ALOE;CUIDADO PERSONAL;59893;HIGIENE PERSONAL;SHAMPOO;TIO NACHO;45640;179;;0
C085516;SET LAPICES GRAFITOS 12PZS;ESCOLAR;WMD-24001;UTILES ESCOLARES;SET LAPIZ GRAFITO;MINAYA;45502;5;;0
C086623;BOLSO P/NIÑA ;ACCESORIOS;10784-428-6;ACCESORIOS PERSONALES;BOLSO P/NIÑA;YIWU LYFHON;45508;2;;0
C086845;PASTA DENTAL COLGATE 113GR SPARKLING WHITE ROJA;CUIDADO PERSONAL;444400;HIGIENE PERSONAL;PASTA DENTAL;COLGATE;45509;5;45517;6
C091904;SET PLATOS PLASTICOS HONDO 2PZS;HOGAR;36340-1603;COCINA;SET PLATOS PLASTICOS;YIWU LYFHON;45527;1;;0
C141592;CONJUNTO P/BEBE NIÑO CAMISETA+JEANS CARGO;ROPA;CNJ/CRG-JD-BB05;ROPA P/BEBE NIÑO;CONJUNTO P/BEBE NIÑO JEANS CARGO;ST.THIAGO;45923;0;46017;1
C145323;AURICULARES INALAMBRICOS;TECNOLOGIA;BL151;ACCESORIOS DE TECNOLOGIA;AURICULARES INALAMBRICOS (OREJERAS);FONENG;45829;138;;0
C151715;SET CAMERAS 4PS KING ;HOGAR;CH-06FK;DORMITORIO;SET DE CAMERAS KING SIZE;;46102;190;;0
C134803;PLANTA ARTIFICIAL DECORATIVA D/MESA;HOGAR;0768-1110-1;SALA DE HOGAR;PLANTA ARTIFICIAL DECORATIVA D/MESA;YIWU LYFHON;45724;1;;0
C138064;FALDA P/DAMA JEANS C/FAJA CORTA;ROPA;09257-53729;DAMA;FALDA P/DAMA JEANS CORTA C/FAJA;MOST WANTED;45731;2;46137;2
C141682;BLUSA P/DAMA M/L D/VESTIR;ROPA;GYL/W-CROP-DM14;DAMA;BLUSA P/DAMA M/L D/VESTIR;GAYLA;45900;8;;0
C144461;CONJUNTO P/NIÑA JUV D/VESTIR BLUSA+SHORTS TELA;ROPA;LT/CNJ-JUV-15;JUVENIL NIÑA;CONJUNTO P/NIÑA JUV D/VESTIR SHORTS TELA;CAMILLE;45950;4;;0
C145697;SHORTS P/HOMBRE TELA C/FAJA;ROPA;106-Z-13926;CABALLERO;SHORTS P/HOM TELA 30-38;SUPER FLY;45745;63;;0
C147318;SANDALIAS P/DAMA TACON CORRIDO;CALZADO;BZ250350;CALZADO P/DAMA;SANDALIAS P/DAMA TACON CORRIDO;BOOM BOOM;45912;1;;0
C147910;SET PRESTOBARBA P/DAMA 3PZS;CUIDADO PERSONAL;PMB15789-3L;HIGIENE PERSONAL;PRESTOBARBA P/DAMA;PEARL MAX;45824;7;;0
C149821;CAMISETA T-14 P/NIÑO JUV C/V AZUESTE;PACER;3137T AZUESTE-14;PACER NIÑO JUV;CAMISETA P/NIÑO JUV PACER C/V;PACER;45811;1;;0
C162687;SOMBRAS P/OJOS;BELLEZA;MC5079;MAQUILLAJE;SOMBRAS;MILA COLOR;45850;216;;0
C162714;SOMBRAS P/OJOS;BELLEZA;RC5112;MAQUILLAJE;SOMBRAS;ROMANTIC COLOR;45850;198;;0
C163454;BOLSA D/REGALO P/NIÑA T-M;CELEBRACIONES;10732B-321-57 M;EMPAQUES DE REGALO;BOLSA DE REGALO P/NIÑA T-M;YIWU LYFHON;45854;1;;0
C163713;UÑAS POSTIZAS P/NIÑA;BELLEZA;26921B-12004;ACCESORIOS P/MANOS Y PIES;UÑAS POSTIZAS NIÑA;YIWU LYFHON;45854;83;;0
C166668;GANCHO P/DAMA MARIPOSA PLASTICO M;ACCESORIOS;WA-411;ACCESORIOS DE CABELLO;GANCHO P/DAMA MARIPOSA MEDIANO;S/M;45863;2;;0
C167949;BLUSA P/DAMA ML BOTONES ;ROPA;998/XYF002;DAMA;BLUSA P/DAMA M/L D/VESTIR;MINAYA;45863;1;;0
C089754;SET PEINES 2PZS;BELLEZA;26454-420-11 YLF;ARTICULOS DE CABELLO;SET DE PEINES;YIWU LYFHON;45521;36;;0
C089810;EMPUJADOR D/CUTICULA;BELLEZA;26839-420-39;ACCESORIOS P/MANOS Y PIES;EMPUJADOR DE CUTICULA;YIWU LYFHON;45521;576;;0
C094041;SET COPAS D/VIDRIO 6PZS;HOGAR;EJ5936;COCINA;SET DE COPAS D/VIDRIO;GREEN APPLE;45529;1;;0
C100296;GORRA P/DAMA;ACCESORIOS;38851-416-6;ACCESORIOS PERSONALES;GORRAS P/DAMA;YIWU LYFHON;45558;1;;0
C125885;TELA VELO;MERCADERIA DE CONSUMO;VELO YL-1375-1;MERCADERIA DE CONSUMO;MERCADERIA DE CONSUMO;S/M;;358.0742;;0
C130988;SET ACCESORIOS P/CABELLO D/NIÑA;ACCESORIOS;3743-1105-13A;ACCESORIOS DE CABELLO;SET ACCESORIOS P/CABELLO NIÑA;YIWU LYFHON;45711;11;;0
C134196;RELOJ P/DAMA;ACCESORIOS;18370-116-81;ACCESORIOS PERSONALES;RELOJ P/DAMA;MIA COLLECTION;45723;1;;0
C136613;JEANS P/NIÑA JUV RECTO;ROPA;SK-BS-JNSREC-JUV-04;JUVENIL NIÑA;JEANS P/NIÑA JUV STRAIGHT;SKANDALO;45894;325;;0
C137077;JEANS P/NIÑA JUV SKINNY C/FAJON;ROPA;GYJ-JNS-JUV10;JUVENIL NIÑA;JEANS P/NIÑA JUV SKINNY;GAYLA;45870;314;;0
C137596;SHORTS P/NIÑO INF PLAYERO;ROPA;95-LG79939;INFANTIL NIÑO;SHORTS P/NIÑO INF PLAYERO;BODY GLOVE;45731;3;;0
C145436;SET D/RELOJ DIGITAL INTELIGENTE+ACC;TECNOLOGIA;X8;ACCESORIOS DE TECNOLOGIA;RELOJ DIGITAL INTELIGENTE;X8;45740;1;;0
C147240;JEANS P/NIÑA JUV SKINNY C/FAJON;ROPA;DSF/JD-JNS-JUV07;JUVENIL NIÑA;JEANS P/NIÑA JUV C/FAJA SKINNY;DESAFIO;45957;273;;0
C148989;FALDA P/NIÑA JUV JEANS CARGO MINI;ROPA;SK-BS-FLDMNCRG-JUV04;JUVENIL NIÑA;FALDA P/NIÑA JUV CARGO JEANS;SKANDALO;45900;192;;0
C149037;FALDA P/NIÑA INF JEANS CARGO;ROPA;GY-FLDCRG-INF06;INFANTIL NIÑA;FALDA P/NIÑA INF CARGO JEANS;GAYLA;45924;256;;0
C149051;MOCHILA P/NIÑO T-18 BARCELONA;ESCOLAR;10930-0402-15;MOCHILAS ESCOLARES;MOCHILA D/EQUIPOS;BARCELONA;45989;37;;0
C137131;SHORTS P/NIÑA JUV JEANS;ROPA;GYJ-SHR-JUV07;JUVENIL NIÑA;SHORTS P/NIÑA JUV JEANS;GAYLA;45924;298;;0
C137417;JEANS P/NIÑA JUV SKINNY;ROPA;SKL/JD-JNS-JUV09;JUVENIL NIÑA;JEANS P/NIÑA JUV SKINNY;SKANDALO;45957;396;;0
C140951;FALDA P/NIÑA JUV JEANS CARGO;ROPA;DSF/W-FLD-JUV08;JUVENIL NIÑA;FALDA P/NIÑA JUV CARGO JEANS;DESAFIO;45954;331;;0
C141657;BLUSA P/DAMA S/M;ROPA;GYL/W-CROP-DM02;DAMA;BLUSA P/DAMA S/M ALGODON;GAYLA;45900;48;;0
C141661;CROP TOP P/DAMA S/M;ROPA;GYL/W-CROP-DM06;DAMA;CROP TOP P/DAMA S/M;GAYLA;45900;1;;0
C144156;ZAPATILLAS P/NIÑO INF DEP BAJAS;CALZADO;43379-322-5B;CALZADO INFANTIL P/NIÑO;ZAPATILLAS P/NIÑO INF BAJAS;ST.THIAGO;45926;456;;0
C145386;TECLADO;TECNOLOGIA;H-518;ACCESORIOS DE TECNOLOGIA;TECLADO;MINAYA;45740;2;;0
C093220;SOMBRERO P/NIÑA PLAYERO;VERANO;38832-416-3;ACCESORIOS DE VERANO;SOMBRERO P/NIÑA PLAYA;YIWU LYFHON;45528;4;;0
C097385;TELA ESTAMPADA RAYO;TELA;TELA-2443;TELA;TELA ESTAMPADA;MINAYA;45544;308.508;;0
C103333;DIADEMA P/DAMA;ACCESORIOS;3835-606-8;ACCESORIOS DE CABELLO;DIADEMA P/DAMA;YIWU LYFHON;45577;1;;0
C111653;SHORTS MAMA SIZE TELA VESTIR ;ROPA;SH-1711X;MAMA SIZE;SHORTS MAMA SIZE TELA;SOFIA'S;45602;1;;0
C170122;SOMBRILLA P/NIÑA KUROMI;HOGAR;10547-323-8;EQUIPAJE;SOMBRILLAS P/NIÑA;YIWU LYFHON;45875;1;45964;1
C118399;SET PRESTOBARBAS P/DAMA MAX 4PZS;CUIDADO PERSONAL;DS-2233/A3P04902;HIGIENE PERSONAL;PRESTOBARBA P/DAMA;MAX;45948;1;;0
C124372;CAMISETA P/NIÑO JUV C/R M/C;ROPA;TSH0107-026;JUVENIL NIÑO;CAMISETA P/NIÑO JUV C/R M/C;RODEO;45689;1;;0
C131388;ADORNO RELIGIOSO JESUS 15CM;HOGAR;7717-1110-8;SALA DE HOGAR;ADORNOS P/MESA;YIWU LYFHON;45711;1;;0
C137420;JEANS P/NIÑA JUV SKINNY C/FAJON;ROPA;SKL/JD-JNS-JUV10;JUVENIL NIÑA;JEANS P/NIÑA JUV C/FAJA SKINNY;SKANDALO;45957;387;;0
C141673;BLUSA P/DAMA LEOTARDO M/L;ROPA;GYL/W-BLSBD-DM11;DAMA;BLUSA P/DAMA LEOTARDO;GAYLA;45900;14;;0
C145942;JEANS P/NIÑA INF SKINNY;ROPA;JNS-LT/JOY-INF01;INFANTIL NIÑA;JEANS P/NIÑA INF SKINNY;JOY;45953;132;;0
C147351;SANDALIAS P/DAMA T/CORRIDO SEÑORIAL;CALZADO;MLD013;CALZADO P/DAMA;SANDALIAS P/DAMA T/CORRIDO SEÑORIAL;SKANDALO;45912;5;;0
C147386;SANDALIAS P/DAMA PLANAS ;CALZADO;WH009;CALZADO P/DAMA;SANDALIAS P/DAMA PLANAS;MIA`S CALIFORNIA ;45909;6;;0
C148666;PINZA P/CEJAS;BELLEZA;26918-18;ACCESORIOS DE MAQUILLAJE;PINZAS P/CEJAS;YIWU LYFHON;45757;102;;0
C149033;FALDA P/NIÑA INF JEANS CARGO;ROPA;GY-FLDCRG-INF05;INFANTIL NIÑA;FALDA P/NIÑA INF CARGO JEANS;GAYLA;45894;60;;0
C153337;RELOJ D/PARED ;HOGAR;7055-1110-23;SALA DE HOGAR;RELOJ PARA PARED;YIWU LYFHON;45803;1;;0
C153650;BASE LIQUIDA ;BELLEZA;PB3075B;MAQUILLAJE;BASE;PINK KEY;45801;6;;0
C110769;JUMPER P/DAMA LARGO JEANS  ;ROPA;AA-90278;DAMA;JUMPER P/DAMA LARGO JEANS MODA;MONDAY ;45597;6;46133;1
C157395;BLUMER MAMA SIZE LASER;INTERIOR DETALLE;49261-TW-18671;DI MAMA SIZE;BLUMER MAMA SIZE LASER;AOSI ROSE;45834;264;;0
C157491;PACK TOBIMEDIAS P/HOMBRE 3PZS;INTERIOR DETALLE;32887-323-5;DI CABALLERO;PACK TOBIMEDIAS P/HOM;YIWU LYFHON;45834;357;;0
C157648;SOMBRERO P/HOMBRE VAQUERO;ACCESORIOS;38960-320-22;ACCESORIOS PERSONALES;SOMBRERO P/HOMBRE VAQUERO;YIWU LYFHON;45834;3;;0
C153575;CREMA FACILA BOLEA 50ML VITAMIA C ;CUIDADO PERSONAL;SMS001;HIGIENE PERSONAL;CREMA FACIAL;BOLEA ;45801;1;;0
C156249;PANTALETA P/DAMA LASER+BLONDA;INTERIOR DETALLE;49261-DG52190;DI DAMA;PANTALETA P/DAMA LASER;AOSI ROSE;45829;24;;0
C103827;BOLIGRAFO AZUL;ESCOLAR;21545-422-28;UTILES ESCOLARES;BOLIGRAFO;YIWU LYFHON;45581;4;;0
C120200;JEANS P/HOMBRE CARGO RECTO ;ROPA;JNCR-BS/HM-004;CABALLERO;JEANS P/HOMBRE CARGO NEGRO;SKANDALO;46011;1;;0
C129317;FALDA MAMA SIZE JEANS CARGO C/FAJA ;ROPA;09287-54226;MAMA SIZE;FALDA MAMA SIZE CARGO JEANS;MOST WANTED ;45710;5;;0
C132703;PEINE P/PLANCHAR CABELLO;BELLEZA;KH03772B;ARTICULOS DE CABELLO;PEINE P/ADULTO;NUTRI HAIR;45722;1;;0
C136091;SHORTS P/NIÑA JUV CARGO TELA ;ROPA;GY/W-BLSVTR-JUV008;JUVENIL NIÑA;SHORTS P/NIÑA JUV CARGO TELA;GAYLA;45872;6;;0
C137400;JEANS P/NIÑA INF SKINNY GRIS;ROPA;SKL/JD-JNS-INF03;INFANTIL NIÑA;JEANS P/NIÑA INF GRIS;SKANDALO;45947;39;;0
C146256;BURROS P/NIÑA JUV ;CALZADO;42889-316-32;CALZADO JUVENIL P/NIÑA;BURROS P/NIÑA JUV;CAMILLE;45876;1;46119;4
C137431;PANTALON P/DAMA ESCOLAR AZUL XS-XL 1 BOTON;ESCOLAR;PANT-STB/W-DM02;UNIFORMES;PANTALON P/DAMA ESCOLAR;STUDIO B;45968;89;;0
C137448;PANTALON P/NIÑO JUV TELA NEGRO;ROPA;PANT-BLK/W-JUV03;JUVENIL NIÑO;PANTALON P/NIÑO JUV TELA FORMAL NEGRO;MEUCCI;45989;101;;0
C173740;CAMISETA P/HOMBRE T/POLO M/C;ROPA;48491-318-1;CABALLERO;CAMISETA P/HOMBRE T/POLO M/C ECONOMICA;YIWU LYFHON;45887;7;46112;1
C144388;VESTIDO P/NIÑA INF D/T CASUAL;ROPA;LT/VST-INF-21;INFANTIL NIÑA;VESTIDO P/NIÑA INF CASUAL;MIA CALIFORNIA;45950;1;;0
C149877;ALICATE;BELLEZA;27101-317-5;ACCESORIOS P/MANOS Y PIES;ALICATE;REVEL SECRET;45912;512;;0
C153521;PAR GANCHOS P/NIÑA PINZA ;ACCESORIOS;3967-126-21;ACCESORIOS DE CABELLO;SET GANCHOS P/NIÑA PINZA;YIWU LYFHON;45801;6;;0
C162344;AURICULARES P/NIÑO(A) C/COBERTOR;TECNOLOGIA;EM012/K9;ACCESORIOS DE TECNOLOGIA;AURICULARES INALAMBRICOS P/NIÑO(A);MINAYA;45848;9;;0
C162584;BOXER P/HOMBRE P/C ALGODÓN;INTERIOR DETALLE;47922-SH063;DI CABALLERO;BOXER P/HOMBRE P/CORTA ALGODON;UOMO;45850;1056;;0
C163094;CARTERA P/DAMA T-M;ACCESORIOS;12325-3326;ACCESORIOS PERSONALES;CARTERA P/DAMA T-M;YIWU LYFHON;45853;60;;0
C163858;BOLSA D/REGALO P/HOMBRE T-S;CELEBRACIONES;10732B-321-29 S;EMPAQUES DE REGALO;BOLSA DE REGALO P/HOMBRE T-S;YIWU LYFHON;45880;1775;;0
C165004;VIANDA PLASTICA GRANDE ;HOGAR;36340-113;COCINA;VIANDA PLASTICA GRANDE;YIWU LYFHON;45855;12;;0
C197876;SANDALIAS P/DAMA D/INTERIOR;CALZADO;43772-898-7;CALZADO P/DAMA;SANDALIAS P/DAMA D/INTERIOR;YIWU LYFHON;46055;7;46141;1
C166346;JEANS P/DAMA CARGO RECTO;ROPA;YW/CHR-JNS-DM28;DAMA;JEANS P/DAMA CARGO RECTO   3-13;CHEROY;45955;295;;0
C150015;PLATO SECO D/VIDRIO #9;HOGAR;16159-1106-6/#9;COCINA;PLATO SECO D/VIDRIO #9;YIWU LYFHON;45784;12;;0
C152892;BOXER P/HOMBRE P/C MICROFIBRA;INTERIOR DETALLE;MA-2217;DI CABALLERO;BOXER P/HOMBRE P/CORTA MICROFIBRA;MARSHAL ;45797;324;;0
C156563;BOXER P/HOMBRE P/C MICROFIBRA;INTERIOR DETALLE;49261-UOMO-9018;DI CABALLERO;BOXER P/HOMBRE P/CORTA MICROFIBRA;UOMO;45831;204;;0
C105031;SET MOLDES P/PALETAS;HOGAR;36340-8376;COCINA;MOLDE P/PALETAS;YIWU LYFHON;45583;2;;0
C110366;SET PINZA P/ESPINILLAS;BELLEZA;26673-65-21;ACCESORIOS DE MAQUILLAJE;PINZAS P/ESPINILLAS-PUNTOS NEGROS;YIWU LYFHON;45597;39;;0
C113187;CONJUNTO P/DAMA CASUAL BLUSA M/C+SHORTS ;ROPA;CNJ-BS-DM04;DAMA;CONJUNTO P/DAMA CASUAL SHORTS TELA;GAYLA;45796;133;;0
C138300;JEANS P/NIÑO INF SKINNY;ROPA;HG/W-JNS-INF08;INFANTIL NIÑO;JEANS P/NIÑO INF 2-8 SKINNY;HUGO;46012;3;;0
C140667;JEANS P/NIÑA JUV RECTO;ROPA;JNSRCT-GY/W-JUV01;JUVENIL NIÑA;JEANS P/NIÑA JUV STRAIGHT;GAYLA;45888;367;;0
C142754;ZAPATOS P/DAMA CASUAL;CALZADO;HJ25314;CALZADO P/DAMA;ZAPATOS P/DAMA CASUAL;SKANDALO;45909;18;;0
C145292;SACAPUNTAS P/LAPIZ D/OJO;BELLEZA;27143-318-89;ACCESORIOS DE MAQUILLAJE;SACAPUNTAS P/LAPIZ D/OJO;REVEL SECRET;45901;552;;0
C133195;BLUSA P/DAMA M/L D/VESTIR BOTONES;ROPA;512-1154A;DAMA;BLUSA P/DAMA M/L D/VESTIR;CAFE SIETE;45721;1;;0
C112353;ZAPATILLAS P/HOMBRE DEPORTIVAS BAJAS;CALZADO;TT25007-3;CALZADO P/HOMBRE;ZAPATILLAS P/HOMBRE DEPORTIVAS;VICCENZO;45804;6;46105;9
C134928;EXTENSIONES D/CABELLO P/TRENZAS;BELLEZA;26081-1107-7;ARTICULOS DE CABELLO;EXTENSIONES D/CABELLO P/TRENZAS;YIWU LYFHON;45724;1;;0
C136262;JEANS P/HOMBRE SLIM;ROPA;STW-JNS-H02;CABALLERO;JEANS P/HOM SLIM FIT NEGRO 28-34;ST.THIAGO;46020;38;;0
C136596;JEANS P/NIÑA INF CARGO RECTO ;ROPA;GYJ-JNSMD-INF11;INFANTIL NIÑA;JEANS P/NIÑA INF CARGO RECTO;GAYLA;45894;130;;0
C106935;CUATRIMOTO G;JUGUETERIA;LX0608329;JUGUETE P/NIÑO D/GONDOLA;MOTOCICLETA D/GONDOLA;YIWU LYFHON;45588;1;;0
C118983;CHANCLETAS P/NIÑA INF D/METER;CALZADO PLASTICO;2388-2-1;CALZADO P/NIÑA INF PLASTICO;CHANCLETAS P/NIÑA INF D/METER;MINAYA;45639;1;;0
C120586;FALDA P/DAMA JEANS CORTA ;ROPA;FLD-BS-DMGY-06;DAMA;FALDA P/DAMA JEANS LARGA;GAYLA;45835;253;;0
C183623;ADORNO NAVIDEÑO;CELEBRACIONES;6524-322-140;NAVIDAD;ADORNO NAVIDEÑO;YIWU LYFHON;45946;208;46001;22
C128875;SHORTS P/HOMBRE TELA;ROPA;CCE-8231M;CABALLERO;SHORTS P/HOM TELA 30-38;INTERVIEW ;45714;18;;0
C135640;PANTALON P/DAMA TELA;ROPA;GY/W-PANT-DM02;DAMA;PANTALON P/DAMA TELA COLORES;GAYLA;45872;161;;0
C136614;JEANS P/NIÑA INF RECTO;ROPA;SK-BS-JNSREC-INF-04;INFANTIL NIÑA;JEANS P/NIÑA INF STRAIGHT;SKANDALO;45894;169;;0
C146343;BURROS P/NIÑO INF;CALZADO;42889-316-89;CALZADO INFANTIL P/NIÑO;BURROS P/NIÑO INF;ST.THIAGO;45890;45;46141;5
C146828;CAMISETA P/HOMBRE C/R M/C;ROPA;NASA-LCM-340R;CABALLERO;CAMISETA P/HOM C/R M/C;NASA;45745;2;;0
C147511;ZAPATILLAS P/DAMA BAILARINAS;CALZADO;GQ25335;CALZADO P/DAMA;ZAPATILLAS P/DAMA BAILARINA;SKANDALO;45905;186;;0
C152403;BIKIN P/DAMA LASER;INTERIOR DETALLE;47922-X2859#;DI DAMA;BIKIN P/DAMA LASER;KOKOWEI;45787;12;;0
C141074;JEANS P/NIÑA JUV CARGO RECTO ;ROPA;JNSCRG-BB/W-JUV03;JUVENIL NIÑA;JEANS P/NIÑA JUV CARGO RECTO ;BOOM BOOM;45903;7;;0
C148146;JABONERA PLASTICA;HOGAR;C40127;BAÑO;JABONERA ;COMET;45848;1;;0
C150022;RELOJ P/NIÑO;ACCESORIOS;18720-1107-3;ACCESORIOS PERSONALES;RELOJ P/NIÑO;YIWU LYFHON;45784;1;;0
C152328;ARITOS P/DAMA D/COBRE;ACCESORIOS;4410-1105-116;ACCESORIOS DE JOYERIA;ARITOS P/DAMA T-M;BIJUTERIAS;45787;2;;0
C153708;BASE LIQUIDA ;BELLEZA;UC122;MAQUILLAJE;BASE;USHAS ;45855;414;;0
C155630;MOSQUITERO ;BEBE;SAB-0180;DORMITORIO P/BEBE;MOSQUITEROS;MI HOGAR ;46122;210;;0
C157088;CORPIÑO P/DAMA;INTERIOR DETALLE;47922-C8113;DI DAMA;CORPIÑO P/DAMA;YIWU LYFHON;45834;480;;0
C147509;ZAPATILLAS P/DAMA BAILARINAS;CALZADO;GQ25333;CALZADO P/DAMA;ZAPATILLAS P/DAMA BAILARINA;BOOM BOOM;45905;108;;0
C147958;CONJUNTO P/DAMA D/VESTIR BLUSO+SHORTS TELA;ROPA;CRL-6766;DAMA;CONJUNTO P/DAMA D/VESTIR SHORTS TELA;CAFE SIETE;45754;5;;0
C148157;COLADOR P/FREIR TAJADAS;HOGAR;STM-777-15;COCINA;COLADOR P/FREIR TAJADAS;VENEZIA;46056;2;;0
C149421;SET SEPARADOR D/DEDOS P/MANICURA 2PZS;BELLEZA;26918-317-37;ACCESORIOS P/MANOS Y PIES;SEPARADOR DE DEDOS;REVEL SECRET;45951;1510;;0
C146840;CONJUNTO P/HOMBRE CASUAL CAMISETA S/M+SHORTS;ROPA;LC-447C;CABALLERO;CONJUNTO P/HOMBRE CASUAL;SUD EXPRESS;45745;1;46127;6
C127558;BLUMER P/DAMA MICROFIBRA;INTERIOR DETALLE;49261-DG-8375;DI DAMA;BLUMER P/DAMA MICROFIBRA;AOSI ROSE;46010;-1;;0
C129926;BOMBA P/INFLAR PISCINA;VERANO;68615NP;ACCESORIOS DE VERANO;BOMBA P/INFLAR PISCINA;INTEX;45710;1;;0
C131099;TOALLA D/BAÑO 70*140XM 350G;HOGAR;AG-37;BAÑO;TOALLA D/BAÑO WESTERN;VALERIA ;45883;9;;0
C134567;LIPSTICK;BELLEZA;SAC086;MAQUILLAJE;LIPSTICK;SAS;45723;18;;0
C134649;SET PULSERAS P/NIÑA;ACCESORIOS;3748-1105-10;ACCESORIOS DE JOYERIA;PULSERA P/NIÑA;YIWU LYFHON;45724;1;;0
C141068;JEANS P/NIÑA JUV CARGO RECTO;ROPA;JNSCRG-BB/W-JUV01;JUVENIL NIÑA;BERMUDA P/NIÑA JUV JEANS CARGO;BOOM BOOM;45968;6;;0
C142123;CAMISETA P/DAMA OVERSIZE M/C;ROPA;BLS-DM-328;DAMA;CAMISETA P/DAMA OVERSIZE;GAYLA;45904;1;;0
C143883;ZAPATILLAS P/NIÑO INF DEP ALTAS;CALZADO;44271-315-9A;CALZADO INFANTIL P/NIÑO;ZAPATILLAS P/NIÑO INF ALTAS;ST.THIAGO;45894;90;;0
C129455;ALGODÓN P/UÑAS 100UND;BELLEZA;27117-1107-32;ACCESORIOS P/MANOS Y PIES;ALGODON P/UÑAS;YIWU LYFHON;45710;6;;0
C136567;JEANS P/DAMA CARGO RECTO ;ROPA;GYJ-JNSMD-DM02;DAMA;JEANS P/DAMA CARGO RECTO   0-7/8;GAYLA;45900;103;;0
C136575;JEANS P/NIÑA INF CARGO RECTO ;ROPA;GYJ-JNSMD-INF04;INFANTIL NIÑA;JEANS P/NIÑA INF CARGO RECTO;GAYLA;45900;113;;0
C137861;SHORTS P/HOMBRE PLAYERO TELA;ROPA;#9609;CABALLERO;SHORTS P/HOM PLAYERO S-XL;MINAYA;45732;1;;0
C141663;BLUSA P/DAMA LEOTARDO M/C;ROPA;GYL/W-BLSBD-DM01;DAMA;BLUSA P/DAMA LEOTARDO;GAYLA;45900;6;;0
C142736;BOXER P/NIÑO INF P/C MICROFIBRA ;INTERIOR DETALLE;CSDY/W-BX-INF07;DI INFANTIL NIÑO;BOXER P/NIÑO INF P/CORTA MICROFIBRA MARCA PROPIA;CASSIDY;45952;8724;;0
C143005;CAMISETA P/NIÑO JUV S/M;ROPA;EPC-9523;JUVENIL NIÑO;CAMISETA P/NIÑO JUV S/M;DOTCOM;45776;102;;0
C143993;TENIS P/NIÑO PRE-JUV;CALZADO;44000-315-3B;CALZADO PRE-JUV P/NIÑO;TENIS P/NIÑO PRE-JUV;ST.THIAGO;45896;13;46141;2
C144440;CONJUNTO P/NIÑA JUV CASUAL BLUSA+SHORTS TELA;ROPA;LT/CNJ-JUV-12;JUVENIL NIÑA;CONJUNTO P/NIÑA JUV CASUAL SHORTS TELA;CAMILLE;45953;5;;0
C175338;DESODORANTE BARRA OLD SPICE HM 85G PURE SPORT ANTI;CUIDADO PERSONAL;26610-317-22;HIGIENE PERSONAL;DESODORANTE P/HOMBRE;OLD SPICE;45888;167;;0
C175665;GORRA P/HOMBRE;ACCESORIOS;39201-322-2;ACCESORIOS PERSONALES;GORRAS P/HOM;YIWU LYFHON;45889;122;;0
C178720;BOXER P/NIÑO INF P/C ALGODÓN ;INTERIOR DETALLE;48806-320-9-2;DI INFANTIL NIÑO;BOXER P/NIÑO INF P/CORTA ALGODON MARCA PROPIA;FUROR ;45904;588;;0
C179560;BOXER P/HOMBRE P/L ALGODÓN ;INTERIOR DETALLE;48355-N-901;DI CABALLERO;BOXER P/HOMBRE P/LARGA ALGODON;YIWU LYFHON;45906;13;;0
C180494;AUDIFONOS;TECNOLOGIA;HO-009;ACCESORIOS DE TECNOLOGIA;AUDIFONOS;LATAM;45913;9;;0
C101793;DESODORANTE BARRA DEGREE 76G ADVANCED EVEREST;CUIDADO PERSONAL;DGREE-H-EVEREST ;HIGIENE PERSONAL;DESODORANTE P/HOMBRE;DEGREE;46083;288;46083;134
C102643;MOCHILA P/NIÑO T/PELUCHE MODA MARIO BROSS;ACCESORIOS;0671-416-1;ACCESORIOS PERSONALES;MOCHILA P/NIÑO MODA;YIWU LYFHON;45574;4;;0
C110237;ALICATE;BELLEZA;26918-1222;ACCESORIOS P/MANOS Y PIES;ALICATE;YIWU LYFHON;45597;51;;0
C114201;JEANS P/NIÑA JUV CARGO RECTO ;ROPA;JNCG-BS-JV05;JUVENIL NIÑA;JEANS P/NIÑA JUV CARGO RECTO ;GAYLA;45835;13;;0
