Division ID;Division;Categoria ID;Categoria;Grupo ID;Grupo;Sugerido AEC;Sugerido DS;Necesidad detalle AEC;Necesidad mayoreo AEC;Necesidad DS;Saldo CDI01;Saldo DSCDI;No. Referencias
08;HOGAR;08005;LINEA BLANCA;08005012;VENTILADOR ´´16´´;1224;464;127;68;134;2113;2;2
08;HOGAR;08005;LINEA BLANCA;08005013;VENTILADOR ´´18´´;2216;756;29;262;62;5262;7;2
08;HOGAR;08005;LINEA BLANCA;08005015;VENTILADOR ´´18´´ GRIS/BLANCO FINO;1212;366;106;76;71;121;8;1
08;HOGAR;08005;LINEA BLANCA;08005016;ESTUFA ELECTRICA 2 QUEMADORES;362;69;125;36;45;472;0;6
08;HOGAR;08005;LINEA BLANCA;08005017;ESTUFA ELECTRICA 3 QUEMADORES;203;63;103;0;;93;0;1
08;HOGAR;08005;LINEA BLANCA;08005019;EXTENSIONES ELECTRICAS;405;138;54;0;48;26;8;5
08;HOGAR;08006;EQUIPAJE;08006006;MALETA 27;327;77;288;32;68;5;3;1
08;HOGAR;08006;EQUIPAJE;08006007;MALETA 28;194;66;15;12;6;777;0;3
08;HOGAR;08006;EQUIPAJE;08006008;MALETA 24;194;66;1;12;3;559;0;3
08;HOGAR;08006;EQUIPAJE;08006009;MALETA 20;194;66;2;12;;584;0;4
08;HOGAR;08006;EQUIPAJE;08006014;MALETA 18;188;66;6;32;3;25;0;3
08;HOGAR;08006;EQUIPAJE;08006019;MALETA 22;188;66;10;9;;831;1;4
08;HOGAR;08006;EQUIPAJE;08006024;MALETA 26;188;66;12;9;38;861;0;3
08;HOGAR;08006;EQUIPAJE;08006025;MALETA PLASTICA 18/19;188;66;15;15;3;14;0;2
08;HOGAR;08006;EQUIPAJE;08006027;MALETA PLASTICA 23/24;188;56;9;17;5;103;0;2
08;HOGAR;08006;EQUIPAJE;08006028;MALETA PLASTICA 25/26;188;66;9;17;3;66;0;1
08;HOGAR;08006;EQUIPAJE;08006029;MALETA PLASTICA 27/28;229;74;123;3;23;8;0;1
08;HOGAR;08006;EQUIPAJE;08006041;SOMBRILLAS C/MANGO;120;;10;18;;32;13;4
08;HOGAR;08006;EQUIPAJE;08006042;SOMBRILLAS P/NIÑA;1986;768;151;395;79;61;30;8
08;HOGAR;08006;EQUIPAJE;08006044;SOMBRILLAS D/BOLSO;1800;540;0;250;;3843;17;14
08;HOGAR;08007;LIMPIEZA;08007001;BASURERO;636;234;87;12;51;40;3;4
08;HOGAR;08007;LIMPIEZA;08007002;DESODORANTE AMBIENTAL;2608;1514;613;0;703;2712;144;10
08;HOGAR;08007;LIMPIEZA;08007005;SUAVIZANTE ACONDICIONADOR;1602;678;1190;6;572;265;146;9
08;HOGAR;08007;LIMPIEZA;08007006;CEPILLO P/LAVAR ROPA;1251;273;51;78;;179;0;4
08;HOGAR;08007;LIMPIEZA;08007008;DESINFECTANTE D/AMBIENTES Y SUPERFICIE;1656;456;1526;0;274;7;199;1
08;HOGAR;08007;LIMPIEZA;08007013;JABON P/TRASTE BARRA;1752;728;1621;0;523;6;1;1
08;HOGAR;08007;LIMPIEZA;08007016;INSECTICIDA;612;288;306;0;86;1042;471;3
08;HOGAR;08007;LIMPIEZA;08007022;DETERGENTE LIQUIDO;234;70;233;0;44;3;0;1
08;HOGAR;08007;LIMPIEZA;08007032;PASTE DE LAVAR TRASTES;1722;414;0;0;;933;3;13
08;HOGAR;08007;LIMPIEZA;08007039;SET DE LIMPIEZA ESCOBA+RECOGEDOR;180;33;3;6;16;307;0;4
08;HOGAR;08007;LIMPIEZA;08007046;PASTILLAS P/INODORO;246;132;127;0;42;6;0;1
08;HOGAR;08007;LIMPIEZA;08007062;TOALLAS D/LIMPIEZA (FRANELA);3642;516;0;168;39;710;0;10
08;HOGAR;08007;LIMPIEZA;08007065;TOALLAS HUMEDAS P/CARRO ;855;24;754;0;7;53;0;1
08;HOGAR;08009;JARDINERIA;08009004;MACETERAS;4515;1356;835;57;170;2378;1;28
08;HOGAR;08009;JARDINERIA;08009005;MACETERA C/BASE;801;240;404;0;92;6;0;2
08;HOGAR;08009;JARDINERIA;08009006;MACETERA D/COLGAR;1503;300;238;0;22;509;0;7
08;HOGAR;08009;JARDINERIA;08009007;MACETERA D/PARED;1257;159;213;0;20;116;0;3
08;HOGAR;08009;JARDINERIA;08009008;MACETERA CUADRADA;1701;432;586;6;179;259;0;4
08;HOGAR;08009;JARDINERIA;08009009;MACETERA RECTANGULAR;1215;288;85;0;74;578;0;7
08;HOGAR;08009;JARDINERIA;08009011;CESPED ARTIFICAL;555;24;327;0;12;1209;0;1
08;HOGAR;08011;ENSERES MENORE;08011001;PLANCHA ELECTRICA;930;279;0;0;;2013;1;20
08;HOGAR;08011;ENSERES MENORE;08011003;BATIDORA;474;130;26;3;21;849;0;9
08;HOGAR;08011;ENSERES MENORE;08011004;TOSTADORA DE PAN;210;49;46;9;11;7;0;1
08;HOGAR;08011;ENSERES MENORE;08011006;LICUADORA;996;242;1;6;18;404;13;17
08;HOGAR;08011;ENSERES MENORE;08011007;ARROCERAS 1.2;249;54;153;12;18;4;0;1
08;HOGAR;08011;ENSERES MENORE;08011013;CAFETERA;552;138;33;0;49;710;2;13
08;HOGAR;08011;ENSERES MENORE;08011014;PERCOLADORA;367;94;2;15;9;197;3;8
08;HOGAR;08011;ENSERES MENORE;08011022;TETERA ELECTRICA;219;96;173;0;;240;;1
08;HOGAR;08011;ENSERES MENORE;08011024;ARROCERAS 1.8;175;0;64;12;;30;;1
08;HOGAR;08011;ENSERES MENORE;08011026;ARROCERAS 2.2;185;0;74;12;;28;0;2
09;INTERIOR DETALLE;09001;DI CABALLERO;09001001;BOXER P/HOMBRE P/CORTA MICROFIBRA;37352;7570;0;184;12;81360;-108;129
09;INTERIOR DETALLE;09001;DI CABALLERO;09001003;CALSONCILLO P/HOM;1788;588;68;216;22;948;0;3
09;INTERIOR DETALLE;09001;DI CABALLERO;09001005;CALCETINES P/HOM;11580;2148;219;1067;224;3392;0;6
09;INTERIOR DETALLE;09001;DI CABALLERO;09001021;TALONERA P/HOMBRE;4290;972;640;1174;278;820;4;2
09;INTERIOR DETALLE;09001;DI CABALLERO;09001022;BOXER P/HOMBRE P/LARGA MICROFIBRA;65376;11328;0;1592;57;31299;-23;60
09;INTERIOR DETALLE;09001;DI CABALLERO;09001023;BOXER P/HOMBRE P/CORTA ALGODON;18302;3184;39;0;28;154029;-12;163
09;INTERIOR DETALLE;09001;DI CABALLERO;09001025;BOXER P/HOMBRE P/LARGA ALGODON;5436;1740;1062;204;622;350;2;3
09;INTERIOR DETALLE;09001;DI CABALLERO;09001028;TOBIMEDIA P/HOMBRE;8972;1992;16;132;158;3389;23;9
09;INTERIOR DETALLE;09001;DI CABALLERO;09001029;PACK TOBILLERAS P/HOMBRE ALGODON;9040;2100;465;1988;397;140;0;1
09;INTERIOR DETALLE;09001;DI CABALLERO;09001034;PACK CALCETAS P/HOMBRE BAJAS;2578;744;1;0;84;9944;2;2
09;INTERIOR DETALLE;09001;DI CABALLERO;09001035;PACK CALCETINES P/HOM;6696;1536;40;1240;88;433;-7;3
09;INTERIOR DETALLE;09001;DI CABALLERO;09001036;PACK TOBILLERAS P/HOM;21160;4728;1678;3265;2000;832;8;4
09;INTERIOR DETALLE;09001;DI CABALLERO;09001037;PACK TALONERAS P/HOM;9020;960;30;0;;20616;0;36
09;INTERIOR DETALLE;09001;DI CABALLERO;09001038;PACK TOBIMEDIAS P/HOM;14048;2556;60;0;23;15876;-11;32
09;INTERIOR DETALLE;09001;DI CABALLERO;09001039;PACK CALCETAS P/HOMBRE MARCAS;3888;468;113;1602;13;621;2;3
09;INTERIOR DETALLE;09001;DI CABALLERO;09001043;PACK CALCETAS P/HOMBRE ALTAS;10104;1428;405;232;326;697;-7;2
09;INTERIOR DETALLE;09001;DI CABALLERO;09001048;BOXER P/HOMBRE P/CORTA MICROFIBRA MARCA PROPIA;12860;1920;44;0;;14852;-36;12
09;INTERIOR DETALLE;09001;DI CABALLERO;09001049;BOXER P/HOMBRE P/LARGA MICROFIBRA MARCA PROPIA;24156;3816;472;6447;482;2051;0;8
09;INTERIOR DETALLE;09001;DI CABALLERO;09001051;BOXER P/HOMBRE P/LARGA ALGODON MARCA PROPIA;5412;1320;85;146;412;10644;-12;2
09;INTERIOR DETALLE;09002;DI DAMA;09002004;BIKER P/DAMA;5994;993;501;2007;255;1272;0;2
09;INTERIOR DETALLE;09002;DI DAMA;09002010;FAJA TALLADORA P/DAMA BLUMER;5358;1224;0;0;12;15209;-14;35
09;INTERIOR DETALLE;09002;DI DAMA;09002015;CORPIÑO P/DAMA;5226;2172;4;946;20;15258;51;39
09;INTERIOR DETALLE;09002;DI DAMA;09002017;FAJA TALLADORA P/DAMA ENTERA BOXER;2256;540;3;300;101;3045;1;11
09;INTERIOR DETALLE;09002;DI DAMA;09002020;CALCETAS P/DAMA;6802;1242;841;1338;121;82;3;1
09;INTERIOR DETALLE;09002;DI DAMA;09002037;TALONERAS P/DAMA;9924;3240;4462;1272;2187;1212;2;1
09;INTERIOR DETALLE;09002;DI DAMA;09002038;FAJA TALLADORA P/DAMA BOXER;5958;1944;9;594;77;11153;-16;35
09;INTERIOR DETALLE;09002;DI DAMA;09002044;PROTECTOR P/PEZON;1758;828;28;144;413;1731;0;3
09;INTERIOR DETALLE;09002;DI DAMA;09002046;SUJETADOR DE PECHOS ADESIVO;1074;342;19;0;41;705;0;2
09;INTERIOR DETALLE;09002;DI DAMA;09002051;BRASSIER P/DAMA COPA C;16602;3726;0;50;1;15204;-9;30
09;INTERIOR DETALLE;09002;DI DAMA;09002052;BRASSIER P/DAMA COPA B;52716;9104;238;2767;142;26113;-31;74
09;INTERIOR DETALLE;09002;DI DAMA;09002053;BRASSIER P/DAMA ADESIVO COPA A;1170;420;41;0;34;1087;0;9
09;INTERIOR DETALLE;09002;DI DAMA;09002054;BRASSIER P/DAMA ADESIVO COPA B;1170;432;86;0;38;1404;2;14
09;INTERIOR DETALLE;09002;DI DAMA;09002055;BRASSIER P/DAMA ADESIVO COPA C;1170;432;25;0;20;1526;1;13
09;INTERIOR DETALLE;09002;DI DAMA;09002056;BRASSIER P/DAMA ADESIVO COPA D;1170;432;56;0;21;1620;2;13
09;INTERIOR DETALLE;09002;DI DAMA;09002057;BRASSIER P/DAMA COPA A;45344;10334;23;531;36;57161;9;79
09;INTERIOR DETALLE;09002;DI DAMA;09002058;BRASSIER P/DAMA COPA D;11004;1698;58;111;21;9351;3;19
09;INTERIOR DETALLE;09002;DI DAMA;09002060;BIKIN P/DAMA ALGODON;18196;4116;3880;1637;952;396;-34;2
09;INTERIOR DETALLE;09002;DI DAMA;09002062;BOXER P/DAMA LASER;43728;8912;865;314;144;54153;-21;55
09;INTERIOR DETALLE;09002;DI DAMA;09002063;BOXER P/DAMA BLONDA;22066;5868;146;1057;590;12223;-12;16
09;INTERIOR DETALLE;09002;DI DAMA;09002064;BOXER P/DAMA MICROFIBRA;45066;7650;151;1131;10;19576;-20;35
09;INTERIOR DETALLE;09002;DI DAMA;09002065;BOXER P/DAMA ALGODON;23094;4876;853;641;498;11794;-46;10
09;INTERIOR DETALLE;09002;DI DAMA;09002066;BLUMER P/DAMA LASER;28036;5794;199;80;85;16334;-22;48
09;INTERIOR DETALLE;09002;DI DAMA;09002067;BLUMER P/DAMA BLONDA;15408;3868;48;0;75;10097;0;26
09;INTERIOR DETALLE;09002;DI DAMA;09002068;BLUMER P/DAMA MICROFIBRA;37008;6724;258;1654;1528;3120;-55;14
09;INTERIOR DETALLE;09002;DI DAMA;09002069;BLUMER P/DAMA ALGODON;26792;4032;2;0;29;32473;-22;67
09;INTERIOR DETALLE;09002;DI DAMA;09002070;BLUMER P/DAMA LICRA;4092;1512;0;36;32;8982;-12;11
09;INTERIOR DETALLE;09002;DI DAMA;09002073;BLUSA P/DAMA CENTRO;2412;852;45;208;61;5969;14;14
09;INTERIOR DETALLE;09002;DI DAMA;09002074;BRASSIER P/DAMA COPA B S/VARILLA C/AUMENTO;7794;1344;0;1206;162;4457;1;8
09;INTERIOR DETALLE;09002;DI DAMA;09002075;BRASSIER P/DAMA COPA C S/VARILLA C/AUMENTO;5520;828;163;3014;26;960;-12;2
09;INTERIOR DETALLE;09002;DI DAMA;09002076;BRASSIER P/DAMA COPA D S/VARILLA C/AUMENTO;3942;528;0;1349;12;1405;3;3
09;INTERIOR DETALLE;09002;DI DAMA;09002078;BIKIN P/DAMA MICROFIBRA;9270;1884;0;0;13;15479;-28;37
09;INTERIOR DETALLE;09002;DI DAMA;09002079;BIKIN P/DAMA LASER;17958;3288;439;36;25;7417;-36;12
09;INTERIOR DETALLE;09002;DI DAMA;09002080;BIKIN P/DAMA BLONDA;15312;3564;366;0;43;6124;-8;14
09;INTERIOR DETALLE;09002;DI DAMA;09002081;BIKIN P/DAMA LICRA;4356;1296;0;0;;18388;1;31
09;INTERIOR DETALLE;09002;DI DAMA;09002087;FAJA TALLADORA P/DAMA BLUSA;2112;564;36;366;216;1657;0;4
09;INTERIOR DETALLE;09002;DI DAMA;09002089;HILO P/DAMA BLONDA;11556;2952;48;0;24;9757;-60;19
09;INTERIOR DETALLE;09002;DI DAMA;09002090;HILO P/DAMA MICROFIBRA;3030;876;474;336;340;48;2;1
09;INTERIOR DETALLE;09002;DI DAMA;09002091;HILO P/DAMA ALGODON;11642;2652;2428;1751;783;110;2;1
09;INTERIOR DETALLE;09002;DI DAMA;09002092;HILO P/DAMA LASER;11046;2100;36;33;31;10204;-12;25
09;INTERIOR DETALLE;09002;DI DAMA;09002093;CONJUNTO P/DAMA INTERIOR ALGODON;2832;732;1096;700;277;79;100;1
09;INTERIOR DETALLE;09002;DI DAMA;09002095;CONJUNTO P/DAMA INTERIOR MICROFIBRA;1512;312;155;753;65;59;0;1
09;INTERIOR DETALLE;09002;DI DAMA;09002098;PANTALETA P/DAMA MICROFIBRA;22596;4500;1584;7556;2058;2665;1;5
09;INTERIOR DETALLE;09002;DI DAMA;09002099;PANTALETA P/DAMA LASER;4752;960;0;19;2;6603;1;14
09;INTERIOR DETALLE;09002;DI DAMA;09002101;PANTALETA P/DAMA BLONDA;1884;780;174;504;173;50;0;1
09;INTERIOR DETALLE;09002;DI DAMA;09002102;BLUSA P/DAMA TALLADORA;1896;684;225;53;96;2987;4;7
09;INTERIOR DETALLE;09002;DI DAMA;09002105;PACK TOBILLERAS P/DAMA ECONOMICA;14648;3372;2022;386;1376;2300;3;2
09;INTERIOR DETALLE;09002;DI DAMA;09002107;BRASSIER P/DAMA COPA A S/VARILLA C/AUMENTO;5076;912;0;612;58;1473;1;4
09;INTERIOR DETALLE;09002;DI DAMA;09002108;TOBIMEDIAS P/DAMA;8910;1600;131;762;121;7084;2;6
09;INTERIOR DETALLE;09002;DI DAMA;09002109;BIKIN P/DAMA ALGODON LOVE;;;0;0;;1713;5.68434E-14;3
09;INTERIOR DETALLE;09002;DI DAMA;09002110;BIKIN P/DAMA BLONDA LOVE;;;0;0;;510;2.84217E-14;2
09;INTERIOR DETALLE;09002;DI DAMA;09002111;BIKIN P/DAMA LICRA LOVE;;;0;0;;305;5.68434E-14;2
09;INTERIOR DETALLE;09002;DI DAMA;09002114;BLUMER P/DAMA LICRA LOVE;;;0;0;;1227;-2.84217E-14;1
09;INTERIOR DETALLE;09002;DI DAMA;09002116;BOXER P/DAMA BLONDA LOVE;;;0;0;;2916;0;3
09;INTERIOR DETALLE;09002;DI DAMA;09002117;BOXER P/DAMA LICRA LOVE;;;0;0;;370;1;2
09;INTERIOR DETALLE;09002;DI DAMA;09002123;PACK TALONERAS P/DAMA;7368;1554;1833;1184;504;132;2;1
09;INTERIOR DETALLE;09002;DI DAMA;09002124;PACK TOBIMEDIAS P/DAMA;9154;3372;4271;893;2144;1548;1;1
09;INTERIOR DETALLE;09002;DI DAMA;09002125;BOXER P/DAMA BLONDA ECONOMICO;26324;5808;296;635;532;22628;-11;16
09;INTERIOR DETALLE;09002;DI DAMA;09002127;BRASSIER P/DAMA COPA A FOMI;11034;2460;351;3017;574;3624;1;6
09;INTERIOR DETALLE;09002;DI DAMA;09002128;BRASSIER P/DAMA COPA B FOMI;9078;1416;48;295;2;36160;9;34
09;INTERIOR DETALLE;09002;DI DAMA;09002130;HILO P/DAMA LICRA;4494;1728;122;240;22;2068;-48;3
09;INTERIOR DETALLE;09002;DI DAMA;09002131;BRASSIER P/DAMA TALLADOR COPA C;2022;336;953;522;206;108;1;1
09;INTERIOR DETALLE;09002;DI DAMA;09002133;CACHETERO P/DAMA BLONDA;3810;864;0;0;16;7409;-23;8
09;INTERIOR DETALLE;09002;DI DAMA;09002136;BRASSIER P/DAMA COPA C FOMI;4614;876;0;2144;120;6573;1;5
09;INTERIOR DETALLE;09002;DI DAMA;09002145;FAJA TALLADORA P/DAMA ENTERA BLUMER;2490;312;1;450;;1144;0;4
09;INTERIOR DETALLE;09002;DI DAMA;09002148;TOBILLERAS P/DAMA DISNEY;30070;4308;1437;6036;162;3203;-3;7
09;INTERIOR DETALLE;09002;DI DAMA;09002154;BRASSIER P/DAMA FOMI COPA D;2706;876;722;1124;738;1453;1;1
09;INTERIOR DETALLE;09002;DI DAMA;09002158;BIKER P/DAMA MARCA PROPIA ;12082;1374;2949;5449;461;9828;0;2
09;INTERIOR DETALLE;09002;DI DAMA;09002159;BIKIN P/DAMA MICROFIBRA MARCA PROPIA ;4620;972;1654;72;363;9854;-12;1
09;INTERIOR DETALLE;09002;DI DAMA;09002160;BLUMER P/DAMA MICROFIBRA MARCA PROPIA ;3406;696;109;435;264;1844;0;1
09;INTERIOR DETALLE;09002;DI DAMA;09002163;BOXER P/DAMA MICROFIBRA PRETINA ALTA;6042;1056;82;1298;136;603;0;3
09;INTERIOR DETALLE;09002;DI DAMA;09002165;BRASSIER P/DAMA MICROFIBRA COPA B;2580;648;518;810;209;553;0;1
09;INTERIOR DETALLE;09002;DI DAMA;09002166;BRASSIER P/DAMA MICROFIBRA COPA C;8258;1872;1740;2378;210;708;0;2
09;INTERIOR DETALLE;09002;DI DAMA;09002168;CORPIÑO P/DAMA LÁSER;2118;666;1030;456;172;164;0;1
09;INTERIOR DETALLE;09002;DI DAMA;09002170;CORPIÑO P/DAMA MICROFIBRA;2118;642;1420;384;;180;;1
09;INTERIOR DETALLE;09002;DI DAMA;09002172;BOXER P/DAMA MICROFIBRA ECONOMICO;9622;1272;0;0;;38371;1;39
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003001;BOXER P/NIÑO JUV P/CORTA MICROFIBRA;19806;4200;0;0;5;19647;-8;46
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003007;CALCETAS P/NIÑO JUV;5640;1308;1461;865;759;3675;2;1
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003014;TOBIMEDIAS P/NIÑO JUV;3504;996;1317;312;481;7452;12;1
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003015;BOXER P/NIÑO JUV P/LARGA MICROFIBRA;26424;5460;3;2076;2522;7787;0;10
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003016;BOXER P/NIÑO JUV P/CORTA ALGODON;7926;2952;0;0;2;29700;12;33
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003019;TOBILLERAS P/NIÑO JUV 8-10;9574;1584;3337;2938;816;730;3;1
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003021;PACK CALCETINES P/NIÑO JUV;1560;396;58;348;15;344;4;2
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003022;PACK TOBIMEDIAS P/NIÑO JUV;2220;468;0;40;3;12132;1;5
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003023;PACK TOBILLERAS P/NIÑO JUV 6-8;12562;2472;1733;1;559;863;15;2
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003024;PACK TOBILLERAS P/NIÑO JUV 8-10;15924;2820;314;402;240;1425;-23;7
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003025;PACK CALCETAS P/NIÑO JUV MARCAS ;2622;444;19;873;29;570;-11;2
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003027;PACK CALCETAS P/NIÑO JUV;1602;414;0;228;8;1075;0;2
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003028;TOBILLERAS P/NIÑO JUV DISNEY;3348;588;517;412;223;99;3;1
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003031;BOXER P/NIÑO JUV P/CORTA MICROFIBRA MARCA PROPIA;5190;996;294;161;36;3144;0;2
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003032;BOXER P/NIÑO JUV P/LARGA MICROFIBRA MARCA PROPIA;6672;1092;312;2614;63;361;0;1
09;INTERIOR DETALLE;09003;DI JUVENIL NIÑO;09003033;BOXER P/NIÑO JUV P/CORTA ALGODON MARCA PROPIA;21276;2808;3629;8109;1091;122;0;2
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004002;BLUMER P/NIÑA JUV ALGODON;19866;3144;17;0;39;3411;-45;19
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004004;BOXER P/NIÑA JUV ALGODON;13912;2352;2051;2078;817;145;0;1
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004005;BIKER P/NIÑA JUV;8124;1296;959;5052;582;7218;1;1
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004012;CORPIÑO P/NIÑA JUV;11310;3240;3844;1310;2710;313;2;1
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004015;BLUMER P/NIÑA JUV MICROFIBRA;7758;1260;727;2940;773;1512;0;2
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004017;BOXER P/NIÑA JUV MICROFIBRA;20418;4104;296;1557;2117;3038;2;3
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004018;TOBIMEDIAS P/NIÑA JUV;4554;900;107;0;180;17886;0;3
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004020;TOBILLERAS P/NIÑA JUV 8-10;3944;624;900;1671;297;799;0;1
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004023;BLUMER P/NIÑA JUV ALGODON MEXICANO;4680;708;399;1494;140;3287;0;1
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004025;PACK TALONERAS P/NIÑA JUV;2238;516;1553;252;301;4800;0;1
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004026;PACK TOBIMEDIAS P/NIÑA JUV;2992;802;57;100;126;11245;4;9
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004028;PACK TOBILLERAS P/NIÑA JUV 8-10;7704;1852;309;136;99;1287;1;5
09;INTERIOR DETALLE;09004;DI JUVENIL NIÑA;09004037;BOXER P/NIÑA JUV MICROFIBRA MARCA PROPIA ;7896;1332;368;236;153;23760;0;3
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005006;BOXER P/NIÑO INF P/CORTA MICROFIBRA;34466;7404;0;191;8;32974;-11;54
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005009;CALCETAS P/NIÑO INF;1824;768;637;0;376;2246;-10;1
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005014;BOXER P/NIÑO INF P/LARGA MICROFIBRA;4074;588;0;600;184;2040;0;3
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005015;BOXER P/NIÑO INF P/C ALGODON;25400;5152;1358;9730;2697;6806;15;5
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005016;TOBILLERAS P/NIÑO INF 2-4;4448;468;5;118;22;4384;1;9
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005017;TOBILLERAS P/NIÑO INF 4-6;10258;1776;6;476;8;4605;10;11
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005018;TOBIMEDIAS P/NIÑO INF;4134;588;115;150;22;10780;2;3
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005020;PACK CALCETINES P/NIÑO INF;2340;384;15;236;8;1101;4;3
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005021;PACK CALCETAS P/NIÑO INF;5472;1260;1;204;4;12127;0;12
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005022;PACK TOBILLERAS P/NIÑO INF 2-4;9358;2076;571;492;277;1332;3;3
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005023;PACK TOBILLERAS P/NIÑO INF 4-6;14910;3172;10;0;8;24221;-180;37
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005024;PACK TOBIMEDIAS P/NIÑO INF;9048;2220;281;700;305;11035;4;6
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005027;PACK BOXER P/NIÑO INF ALGODON;2400;828;0;259;;5767;1;10
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005029;BOXER P/NIÑO INF P/C ALGODON CARICATURAS ;38622;4080;2313;15803;1580;12662;1;5
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005030;BOXER P/NIÑO INF P/CORTA MICROFIBRA MARCA PROPIA;13788;2856;0;37;;71289;-12;24
09;INTERIOR DETALLE;09005;DI INFANTIL NIÑO;09005032;BOXER P/NIÑO INF P/CORTA ALGODON MARCA PROPIA;10314;1848;96;900;5;4768;-24;19
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006003;BOXER P/NIÑA INF ALGODON;34268;6988;1438;4014;510;565;2;5
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006006;BLUMER P/NIÑA INF ALGODON;19344;3900;298;711;253;1262;-10;13
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006015;TOBIMEDIAS P/NIÑA INF;5316;984;878;84;199;17876;6;2
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006016;BOXER P/NIÑA INF MICROFIBRA;25070;4740;0;208;39;24440;-46;29
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006019;BLUMER P/NIÑA INF MICROFIBRA;18232;3330;0;0;138;7974;-23;11
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006020;TOBILLERAS P/NIÑA INF 2-4;3196;720;398;744;241;301;6;2
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006021;TOBILLERAS P/NIÑA INF 4-6;6876;1104;472;1404;231;2340;-2;4
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006024;BOXER P/NIÑA INF ALGODON LOVE;;;0;0;;1206;-2.84217E-14;1
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006027;BLUMER P/NIÑA INF ALGODON MEXICANO;4878;768;134;2604;171;2712;0;1
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006030;PACK CALCETAS P/NIÑA INF;2112;600;195;107;143;1592;0;3
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006031;PACK TOBIMEDIAS P/NIÑA INF;3712;606;12;84;13;15303;-23;9
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006032;PACK TOBILLERAS P/NIÑA INF 2-4;9572;1764;1239;560;72;3088;8;3
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006033;PACK TOBILLERAS P/NIÑA INF 4-6;7932;2034;0;0;2;25594;-46;28
09;INTERIOR DETALLE;09006;DI INFANTIL NIÑA;09006035;PACK BOXER P/NIÑA INF ALGODON ;5040;1272;309;596;143;402;-11;1
